관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명
11680-00038,큰골근린공원,근린공원,,서울특별시 강남구 대치동 888-3,37.49397694,127.054871,1688.1,운동기구 등,,"파고라, 장의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00037,학봉근린공원,근린공원,,서울특별시 강남구 삼성동 50-3,37.51303694,127.0521038,1343,운동기구 등,,"정자, 평의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00036,샘터근린공원,근린공원,,서울특별시 강남구 삼성동 16-4,37.51542123,127.0474657,1799.5,운동기구 등,,장의자 등,,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00035,반달근린공원,근린공원,,서울특별시 강남구 삼성동 7-4,37.5162258,127.0428717,679.3,운동기구 등,,장의자 등,,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00034,배꽃근린공원,근린공원,,서울특별시 강남구 삼성동 11-3,37.51628496,127.0446033,1592.9,운동기구 등,,"파고라, 장의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00032,매봉근린공원,근린공원,,서울특별시 강남구 도곡동 527-7,37.492112,127.0504068,6146.9,운동기구 등,,"정자, 장의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00031,길섶근린공원,근린공원,,서울특별시 강남구 역삼동 757-1,37.49757437,127.0489095,1580.6,운동기구 등,,"정자, 장의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00030,영동근린공원,근린공원,,서울특별시 강남구 역삼동 755-7,37.49801996,127.0486499,1293.6,운동기구 등,,"정자, 장의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00029,언주근린공원,근린공원,,서울특별시 강남구 역삼동 754-7,37.49864145,127.0475791,1110.8,운동기구 등,,"파고라, 장의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00028,송운근린공원,근린공원,,서울특별시 강남구 역삼동 755-9,37.4993173,127.0490489,1175,운동기구 등,,"파고라, 장의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00027,도성근린공원,근린공원,,서울특별시 강남구 역삼동 713-15,37.5003029,127.0488318,1988.8,운동기구 등,,"파고라, 장의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00026,갈매기근린공원,근린공원,,서울특별시 강남구 압구정동 480,37.53139874,127.0345365,7732,"농구장, 운동기구 등",,장의자 등,,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00025,싸리고개근린공원,근린공원,,서울특별시 강남구 도곡동 550,37.48962828,127.0363246,15072.5,운동기구 등,,"파고라, 정자, 장의자 등",,,,,02-3423-6247,2026-01-29,3220000,서울특별시 강남구
11680-00024,도곡근린공원,근린공원,,서울특별시 강남구 도곡동 산31-1,37.48946129,127.0440022,254648,"농구장, 배드민턴장, 운동기구 등",,"파고라, 정자, 장의자 등",,,,,02-3423-6247,2026-01-29,3220000,서울특별시 강남구
11680-00023,삼성은행나무근린공원,근린공원,,서울특별시 강남구 삼성동 14,37.51651533,127.0457554,1500,운동기구 등,,장의자 등,,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00022,학동근린공원,근린공원,,서울특별시 강남구 논현동 26,37.51548988,127.0252037,29947,"배트민턴장, 운동기구 등",,"음수대, 파고라, 정자, 장의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00021,한솔근린공원,근린공원,,서울특별시 강남구 일원동 732,37.481203,127.0787962,12878.4,"농구장, 운동기구 등","그네, 미끄럼틀, 조합놀이대 등","음수대, 파고라, 정자, 장의자 등",,,,,02-3423-6248,2026-01-29,3220000,서울특별시 강남구
11680-00020,탄천근린공원,근린공원,,서울특별시 강남구 수서동 722,37.487436,127.1064899,10011,운동기구 등,조합놀이대 등,"파고라, 정자, 장의자 등",,,,,02-3423-6248,2026-01-29,3220000,서울특별시 강남구
11680-00019,대진근린공원,근린공원,,서울특별시 강남구 개포동 13-1,37.496049,127.0788531,13568.3,"배드민턴장, 운동기구 등","그네, 시소, 조합놀이대 등","음수대, 파고라, 정자, 장의자 등",,,,,02-3423-6248,2026-01-29,3220000,서울특별시 강남구
11680-00018,달터근린공원,근린공원,,서울특별시 강남구 개포동 156,37.485434,127.0596369,232078.2,운동기구 등,모래밭,"파고라, 정자, 장의자 등",,,,,02-3423-6247,2026-01-29,3220000,서울특별시 강남구
11680-00076,역삼까치공원,어린이공원,,서울특별시 강남구 역삼동 824-10,37.4972618,127.0307401,987.2,운동기구 등,조합놀이대 등,장의자 등,,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00075,역삼장미공원,어린이공원,,서울특별시 강남구 역삼동 780-25,37.495327,127.0447331,1636.6,운동기구 등,"그네, 조합놀이대 등","정자, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00074,도곡목련공원,어린이공원,,서울특별시 강남구 도곡동 415-3,37.484915,127.0443053,1709.2,운동기구 등,,"파고라, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00073,도곡까치공원,어린이공원,,서울특별시 강남구 도곡동 455,37.483326,127.0451093,1793.8,운동기구 등,,"음수대, 정자, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00072,청담목련공원,어린이공원,,서울특별시 강남구 청담동 51,37.52300518,127.0498445,1642.1,운동기구 등,조합놀이대 등,"음수대, 정자, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00071,청담은행나무공원,어린이공원,,서울특별시 강남구 청담동 94-4,37.525154,127.0442417,1643.8,"배드민턴장, 운동기구 등",조합놀이대 등,"음수대, 파고라, 정자, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00070,삼성까치공원,어린이공원,,서울특별시 강남구 삼성동 85,37.51841744,127.0605431,1462.9,운동기구 등,조합놀이대,"정자, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00069,삼성목련공원,어린이공원,,서울특별시 강남구 삼성동 55-1,37.518515,127.0538884,1641.4,운동기구 등,조합놀이대 등,"파고라, 정자, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00068,압구정은행나무공원,어린이공원,,서울특별시 강남구 압구정동 459,37.53072221,127.0314438,2547.4,운동기구 등,,"파고라, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00067,압구정목련공원,어린이공원,,서울특별시 강남구 압구정동 466,37.53268534,127.0322088,2027.2,운동기구 등,,"파고라, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00066,신사개나리공원,어린이공원,,서울특별시 강남구 신사동 609-2,37.52567303,127.029443,991.3,운동기구 등,조합놀이대 등,"음수대, 파고라, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00065,신사까치공원,어린이공원,,서울특별시 강남구 신사동 597,37.52342193,127.029229,992.9,운동기구 등,미끄럼틀 등,"정자, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00064,신사무궁화공원,어린이공원,,서울특별시 강남구 신사동 625-5,37.524131,127.0319138,1641.8,운동기구 등,"그네, 미끄럼틀, 조합놀이대 등","음수대, 파고라, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00063,신사목련공원,어린이공원,,서울특별시 강남구 신사동 567-37,37.52291399,127.0258327,1001.1,운동기구 등,"그네, 조합놀이대 등","파고라, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00062,신사은행나무공원,어린이공원,,서울특별시 강남구 신사동 558,37.52059722,127.0260394,1240.1,운동기구 등,"시소, 조합놀이대","파고라, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00061,학동공원,어린이공원,,서울특별시 강남구 논현동 263-23,37.511646,127.0387639,1498.5,운동기구 등,"그네, 조합놀이대 등",장의자 등,,,,,02-3423-6247,2026-01-29,3220000,서울특별시 강남구
11680-00060,논현소나무공원,어린이공원,,서울특별시 강남구 논현동 239,37.51573112,127.0374539,1819.9,운동기구 등,"그네, 조합놀이대 등","음수대, 정자, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00059,논현무궁화공원,어린이공원,,서울특별시 강남구 논현동 205-7,37.50667179,127.0307039,1879.7,운동기구 등,,장의자 등,,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00058,논현개나리공원,어린이공원,,서울특별시 강남구 논현동 150-5,37.51122564,127.0300758,1652.9,운동기구 등,조합놀이대,"정자, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00057,논현은행나무공원,어린이공원,,서울특별시 강남구 논현동 47-13,37.51259546,127.0224572,1014.5,운동기구 등,조합놀이대,"파고라, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00056,논현목련공원,어린이공원,,서울특별시 강남구 논현동 137-18,37.5108669,127.0267093,986,운동기구 등,"시소, 조합놀이대 등","음수대, 정자, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00055,논현까치공원,어린이공원,,서울특별시 강남구 논현동 162-11,37.50852892,127.0250971,956.7,,조합놀이대 등,"음수대, 장의자 등",,,,,02-3423-6265,2026-01-29,3220000,서울특별시 강남구
11680-00054,아크로힐스소공원,소공원,,서울특별시 강남구 논현동 276-2,37.51003194,127.0395693,800,,,,,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00053,역삼나들이소공원,소공원,,서울특별시 강남구 역삼동 716-5,37.500748,127.0504317,650,운동기구 등,,장의자,,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00052,도곡동 426-9(로덴하우스)소공원,소공원,,서울특별시 강남구 도곡동 462-9,37.48560304,127.0460585,80,,,,,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00051,도곡단비소공원,소공원,,서울특별시 강남구 도곡동 539-6,37.49389921,127.0472249,896.5,,,,,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00050,다솜소공원,소공원,,서울특별시 강남구 역삼동 763-18,37.49577558,127.0478708,604.1,운동기구 등,,"정자, 장의자 등",,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00049,역삼문화공원,문화공원,,서울특별시 강남구 역삼동 635,37.50251536,127.0303909,33974.9,운동기구 등,,장의자 등,,,,,02-3423-6244,2026-01-29,3220000,서울특별시 강남구
11680-00105,수서목련공원,어린이공원,,서울특별시 강남구 수서동 712-1,37.49062982,127.1036989,1418.8,운동기구 등,조합놀이대 등,"파고라, 정자, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00104,수서은행나무공원,어린이공원,,서울특별시 강남구 수서동 707-1,37.49213676,127.0997523,1500.4,운동기구 등,"그네, 시소, 조합놀이대 등","정자, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00103,수서까치공원,어린이공원,,서울특별시 강남구 수서동 736-1,37.48713637,127.0979512,1500.2,운동기구 등,"시소, 조합놀이대 등","음수대, 파고라, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00102,일원새싹공원,어린이공원,,서울특별시 강남구 수서동 746-1,37.484772,127.0890958,1500.2,운동기구 등,조합놀이대 등,"정자, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00101,일원진달래공원,어린이공원,,서울특별시 강남구 일원동 716-1,37.484753,127.0847344,1500.1,운동기구 등,"시소, 조합놀이대 등","파고라, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00100,일원비둘기공원,어린이공원,,서울특별시 강남구 일원동 735-1,37.48327765,127.0860025,1501,운동기구 등,"그네, 조합놀이대 등","정자, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00099,일원상록수공원,어린이공원,,서울특별시 강남구 일원동 734-1,37.482102,127.0822265,1500.4,운동기구 등,"시소, 조합놀이대 등",장의자 등,,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00098,일원소나무공원,어린이공원,,서울특별시 강남구 일원동 718-1,37.484061,127.0817812,1500.6,운동기구 등,조합놀이대 등,장의자 등,,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00097,일원느티나무공원,어린이공원,,서울특별시 강남구 일원동 730-2,37.483047,127.0774123,1825.7,운동기구 등,조합놀이대 등,장의자 등,,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00096,일원개나리공원,어린이공원,,서울특별시 강남구 일원동 730-3,37.48300519,127.0763956,4453.6,운동기구 등,"시소, 조합놀이대 등","파고라, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00095,일원장미공원,어린이공원,,서울특별시 강남구 일원동 732-4,37.480681,127.0808231,1500,운동기구 등,조합놀이대 등,"파고라, 정자, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00094,한마음공원,어린이공원,,서울특별시 강남구 개포동 12-3,37.49642631,127.0755359,2488.1,운동기구 등,"시소, 조합놀이대 등","파고라, 정자, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00093,예지공원,어린이공원,,서울특별시 강남구 개포동 12-7,37.49183156,127.0733493,1535.9,운동기구 등,"그네, 조합놀이대 등","파고라, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00092,궁마을공원,근린공원,,서울특별시 강남구 수서동 802,37.48369397,127.0952707,14449,운동기구 등,,장의자 등,,,,,02-3423-6248,2026-01-29,3220000,서울특별시 강남구
11680-00091,일원까치공원,어린이공원,,서울특별시 강남구 일원동 712-4,37.4918904,127.0882309,1476.3,운동기구 등,,"파고라, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00090,일원목련공원,어린이공원,,서울특별시 강남구 일원동 658,37.491431,127.0855901,1613.8,운동기구 등,,"음수대, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00089,일원은행나무공원,어린이공원,,서울특별시 강남구 일원동 615-2,37.492002,127.0769753,1500.3,운동기구 등,,"정자, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00088,개포목련공원,어린이공원,,서울특별시 강남구 개포동 1176,37.47429924,127.0524432,1639.1,운동기구 등,,"파고라, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00087,개포은행나무공원,어린이공원,,서울특별시 강남구 개포동 1220,37.47602964,127.0492625,1641.7,운동기구 등,"그네, 시소, 조합놀이대 등","파고라, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
11680-00084,개포까치공원,어린이공원,,서울특별시 강남구 개포동 169-3,37.48370515,127.0608782,1690.2,운동기구 등,,"정자, 장의자 등",,,,,02-3423-6262,2026-01-29,3220000,서울특별시 강남구
