개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3100000,2.00431E+18,2004-09-06,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-9396,38200.14,          ,서울특별시 노원구 월계동 333번지 1호,"서울특별시 노원구 마들로3길 15 (월계동, 월계이마트)",     ,이마트타운 월계점,2024-04-16 17:49,I,2025-12-15 16:15,쇼핑센터,205391.0704,458333.9892,대규모점포
3080000,2.01231E+18,2012-03-22,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,788.08,          ,,서울특별시 강북구 도봉로33길 18 (미아동),     ,(주)농협유통 미아점,2014-10-08 17:32,I,2026-04-30 22:35,대형마트,202266.4487,457691.8024,준대규모점포
3200000,2.01432E+18,1978-08-07,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-865-7577,0,          ,,서울특별시 관악구 조원로16길 27 (신림동),     ,신림중앙시장,2016-12-28 13:20,I,2025-12-15 16:15,시장,192096.3496,442339.2136,대규모점포
3090000,2.00331E+18,2003-02-03,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-954-6442,4036.49,132-731   ,서울특별시 도봉구 도봉동 30번지 1호 도봉한신쇼핑상가,서울특별시 도봉구 도봉로180나길 41 (도봉동),     ,도봉한신쇼핑상가,2025-05-16 11:25,I,2025-12-15 16:15,복합쇼핑몰,204169.8477,464814.7174,대규모점포
3020000,2.0143E+18,2014-07-31,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-713-5602,121.7,140-160   ,서울특별시 용산구 남영동 93번지 30호,서울특별시 한강대로77길 12,     ,롯데프레시 갈월점,2022-09-21 9:08,I,2026-05-06 22:48,구분없음,197443.8818,448884.9576,준대규모점포
3020000,2.0143E+18,2014-07-31,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,643.3,          ,서울특별시 용산구 원효로1가 133-3 리첸시아 용산,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",4315,롯데쇼핑(주)롯데슈퍼원효로점,2026-04-22 18:13,I,2026-05-06 22:48,복합쇼핑몰,197045.8495,448447.559,준대규모점포
3020000,2.0213E+18,2021-04-15,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2006-2676,199.8,          ,서울특별시 용산구 한강로3가 63-70,"서울특별시 용산구 서빙고로 17, 용산해링턴스퀘어 C동 1층 111~115호 (한강로3가)",4387,GS THE FRESH 용산해링턴점,2025-04-18 9:45,I,2026-05-06 22:48,복합쇼핑몰,197056.7289,447077.1263,준대규모점포
3020000,2.0223E+18,2022-06-29,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3670-0801,9879.92,          ,서울특별시 용산구 한강로3가 1-1 나진상가,"서울특별시 용산구 청파로 109, 나진상가 14동 (한강로3가)",4370,나진전자월드상가,2022-06-29 10:52,I,2026-05-06 22:48,전문점,196697.0311,447931.1083,대규모점포
3020000,2.0223E+18,2022-08-08,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2006-2364,321.65,          ,서울특별시 용산구 이촌동 302-52 LG프라자,"서울특별시 용산구 이촌로 200, LG프라자 지하1층 (이촌동)",4427,GS THE FRESH 용산이촌점,2025-04-18 9:45,I,2026-05-06 22:48,구분없음,197221.4393,446524.5084,준대규모점포
3020000,2.0223E+18,2024-10-28,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-716-3872,13126.83,          ,서울특별시 용산구 한강로2가 15-2 나진상가,"서울특별시 용산구 청파로 125, 나진상가 (한강로2가)",4370,"나진상가 17,18동",2024-10-31 16:35,I,2026-05-06 22:48,전문점,196873.0016,447960.2062,대규모점포
3020000,2.0253E+18,2025-05-29,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-5042,337.45,          ,서울특별시 용산구 이태원동 254-5 일각빌딩,"서울특별시 용산구 회나무로13길 20-4, 일각빌딩 1층 (이태원동)",4344,이마트에브리데이 이태원점,2025-09-16 15:50,I,2026-05-06 22:48,구분없음,199034.5807,448669.4747,준대규모점포
3050000,2.01131E+18,2021-08-26,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-959-1234,2260.6,130-080   ,서울특별시 동대문구 이문동 292번지 10호,서울특별시 동대문구 이문로 136 (이문동),     ,이마트에브리데이 이문점,2024-07-23 15:04,I,2025-12-15 16:15,복합쇼핑몰,205396.3637,455131.6832,준대규모점포
3140000,2.02231E+18,2022-10-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3459-8016,254.4,          ,서울특별시 양천구 신정동 86-1,서울특별시 양천구 목동동로 196(신정동),8010,홈플러스 익스프레스 오목교점,2026-03-01 12:00,I,2026-03-02 22:18,구분없음,188565.0747,446750.8816,준대규모점포
3140000,2.02531E+18,2025-01-20,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,258,          ,서울특별시 양천구 목동 547-12,서울특별시 양천구 목동중앙본로 95 (목동),7953,GS THE FRESH 양천목2동점,2026-03-01 12:00,I,2026-03-02 22:18,구분없음,188456.4864,449112.8909,준대규모점포
3030000,1.9623E+18,1962-01-21,          ,1,영업/정상,5,영업개시전,          ,          ,          ,          ,02-2252-5302,1156,133-805   ,서울특별시 성동구 금호동3가 332번지,서울특별시 성동구 독서당로 303-11 (금호동3가),     ,금남시장,2024-12-11 7:46,I,2026-05-07 22:31,시장,201939.2553,449589.2138,대규모점포
3050000,2.02631E+18,2026-03-11,          ,1,영업/정상,5,영업개시전,          ,          ,          ,          ,02-2006-2364,193,          ,서울특별시 동대문구 회기동 33-1,서울특별시 동대문구 회기로21길 44 (회기동),2453,GS THE FRESH 경희대학교점,2026-03-11 10:06,I,2026-03-12 22:18,구분없음,204599.373,454552.7797,준대규모점포
3050000,2.02631E+18,2026-03-11,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3498-1262,885.6,          ,서울특별시 동대문구 이문동 149-8,서울특별시 동대문구 이문로 120 (이문동),2418,하나로마트 외대역점,2026-03-31 13:20,U,2026-04-01 3:03,구분없음,205541.2119,455132.6051,준대규모점포
3020000,2.0043E+18,2004-09-21,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2012-0101,106290.33,          ,서울특별시 용산구 한강로3가 40번지 999호,서울특별시 용산구 한강대로23길 55 (한강로3가),     ,아이파크몰(I PARK MALL),2026-04-15 17:56,I,2026-05-06 22:48,복합쇼핑몰,196762.0774,447480.0396,대규모점포
3070000,2.02631E+18,2026-05-13,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-971-5226,201.6,          ,서울특별시 성북구 정릉동 239 정릉풍림아이원,"서울특별시 성북구 솔샘로25길 20, 정릉풍림아이원 (정릉동)",2702,GS더프레시 성북정릉점,2026-05-13 11:02,I,2026-05-14 22:18,구분없음,200575.4205,457360.6174,준대규모점포
3210000,2.02632E+18,2026-03-25,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,244.62,          ,서울특별시 서초구 양재동 9 코사마트,서울특별시 서초구 남부순환로356길 49 (양재동),6742,이마트에브리데이 양재역점,2026-03-25 13:52,I,2026-03-26 22:18,구분없음,203342.696,442297.0807,준대규모점포
3140000,2.02031E+18,2020-05-29,          ,1,영업/정상,5,영업개시전,          ,          ,          ,          ,02-2643-3209,2734.89,          ,서울특별시 양천구 목동 966번지 목동에버하임,"서울특별시 양천구 목동중앙북로 68 (목동, 목동에버하임)",7948,목동에버하임,2020-05-29 9:20,I,2025-12-15 16:15,그 밖의 대규모점포,188502.8868,449377.6388,대규모점포
3140000,2.02131E+18,2021-08-26,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2039-0818,396.88,          ,서울특별시 양천구 신정동 995-2,서울특별시 양천구 목동로 183(신정동),8022,(주)이마트에브리데이 목동역점,2024-08-06 9:25,I,2025-12-15 16:15,구분없음,187929.3951,446964.6091,준대규모점포
3150000,2.00232E+18,2002-08-01,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,,0,          ,서울특별시 강서구 방화동 567번지 4호,,     ,방신종합시장 재건축조합,2007-07-14 13:55,I,2025-12-15 16:15,그 밖의 대규모점포,183315.5567,452204.1655,
3090000,2.00331E+18,2003-06-25,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-0912-2080,15851.56,132-854   ,서울특별시 도봉구 방학동 707번지 7호,서울특별시 도봉구 도봉로 678 (방학동),     ,홈플러스(주)방학점,2024-02-23 17:58,I,2025-12-15 16:15,대형마트,203790.0136,462495.417,대규모점포
3030000,2.0063E+18,2006-03-20,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,22814446,25910,133-050   ,서울특별시 성동구 마장동 510번지 3호 일대,"서울특별시 성동구 마장로31길 40 (마장동,일대)",     ,마장축산물시장,2017-07-31 10:28,I,2026-05-07 22:31,시장,203323.7878,451940.2054,
3220000,2.00132E+18,1994-06-15,2010-09-08,4,취소/말소/만료/정지/중지,4,직권취소,          ,          ,          ,          ,02-555-0000,0,          ,서울특별시 강남구 일원동 647호,,     ,일원마트,2010-09-08 17:44,I,2025-12-15 16:15,그 밖의 대규모점포,207614.091,443297.0315,
3090000,2.00731E+18,2006-09-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-907-0033,5648.26,132-918   ,서울특별시 도봉구 창동 581번지 28호,서울특별시 도봉구 덕릉로57길 30 (창동),     ,삼익쇼핑,2014-09-29 17:07,I,2025-12-15 16:15,그 밖의 대규모점포,203220.9214,459746.9244,대규모점포
3010000,2.0143E+18,2006-03-17,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2079-0950,4944.51,          ,,서울특별시 중구 퇴계로 123 (충무로2가),     ,하이해리엇,2020-04-30 15:47,I,2026-03-26 22:48,그 밖의 대규모점포,198636.2504,451005.7216,대규모점포
3030000,2.0073E+18,2007-03-23,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,33959336,7717.09,133-040   ,서울특별시 성동구 왕십리도선동 69번지,서울특별시 성동구 무학로6길 50 (도선동),     ,성동삼성쉐르빌상가,2014-10-12 17:05,I,2026-05-07 22:31,그 밖의 대규모점포,203017.0215,451346.2811,대규모점포
3030000,2.0083E+18,2008-06-27,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2200-1234,11573,133-071   ,서울특별시 성동구 행당동 168번지 1호,서울특별시 성동구 왕십리광장로 17 (행당동),     ,(주)이마트 왕십리점,2024-04-26 10:27,I,2026-05-07 22:31,대형마트,203292.1518,451267.731,대규모점포
3090000,2.01031E+18,2010-04-02,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-901-1050,4297.5,132-904   ,서울특별시 도봉구 창동 135번지 26호,서울특별시 도봉구 노해로65길 4 (창동),     ,(주) 이마트 창동점,2024-04-15 10:29,I,2025-12-15 16:15,복합쇼핑몰,204107.0903,461072.6424,대규모점포
3150000,2.00832E+18,2008-10-31,          ,2,휴업,2,휴업처리,          ,2025-12-28,2026-12-27,          ,02-2063-2080,10037,157-202   ,서울특별시 강서구 가양동 18번지 24호,"서울특별시 강서구 양천로 431 (가양동, 홈플러스)",     ,홈플러스(주) 가양점,2025-12-31 9:22,I,2026-01-02 2:40,대형마트,186687.1318,451342.7735,대규모점포
3150000,2.00932E+18,2009-03-05,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,26022801,3378.74,157-835   ,서울특별시 강서구 내발산동 719번지 6호,서울특별시 강서구 강서로 267 (내발산동),     ,송화시장,2014-09-26 19:26,I,2025-12-15 16:15,그 밖의 대규모점포,185431.0666,449714.8138,대규모점포
3150000,2.01132E+18,2011-01-18,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-6116-4000,77670,157-222   ,서울특별시 강서구 방화2동 886번지 외6필지,"서울특별시 강서구 하늘길 38 (방화동, 롯데몰 김포공항)",     ,롯데몰 김포공항,2026-04-15 13:17,U,2026-04-16 3:03,쇼핑센터,182524.8238,451438.2509,대규모점포
3150000,2.01132E+18,2011-07-01,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2065-8534,236,157-924   ,서울특별시 강서구 화곡3동 1065번지 8호,서울특별시 강서구 화곡로 153 (화곡동),     ,홈플러스(주) 익스프레스 화곡점,2025-08-25 9:39,I,2025-12-15 16:15,구분없음,185681.1227,448813.4416,준대규모점포
3050000,2.01831E+18,2018-01-25,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-9461,441.1,          ,서울특별시 동대문구 제기동 1019번지 신관 2층,"서울특별시 동대문구 고산자로36길 3, 2층 (제기동)",2571,노브랜드 경동시장점,2024-04-30 16:41,I,2025-12-15 16:15,구분없음,203403.0195,452985.7254,준대규모점포
3050000,2.02231E+18,2022-07-11,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-721-8286,22487.6,          ,서울특별시 동대문구 용두동 39-1 청량리역한양수자인그라시엘,"서울특별시 동대문구 고산자로32길 78 (용두동, 청량리역한양수자인그라시엘)",2561,청량리역 한양수자인 그라시엘 판매시설,2023-06-29 10:04,I,2025-12-15 16:15,그 밖의 대규모점포,203728.022,452778.9652,대규모점포
3100000,1.99631E+18,1996-09-18,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,0,          ,서울특별시 노원구 중계동 364번지 17호 유경데파트,"서울특별시 노원구 한글비석로 232 (중계동, 유경데파트)",1734,유경데파트,2021-12-31 9:18,I,2025-12-15 16:15,그 밖의 대규모점포,206719.5863,460669.8364,대규모점포
3100000,1.99731E+18,1997-11-20,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-972-2027,5869.69,          ,,"서울특별시 노원구 동일로180길 14 (공릉동, 공릉종합상가)",     ,공릉종합상가,2022-01-14 14:38,I,2025-12-15 16:15,그 밖의 대규모점포,206578.976,457736.3647,대규모점포
3150000,2.00532E+18,2005-08-26,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2660-8121,22173,157-840   ,서울특별시 강서구 등촌동 639번지 11호,서울특별시 강서구  화곡로  398 (등촌동),     ,홈플러스(주) 강서점,2024-02-29 8:58,I,2025-12-15 16:15,대형마트,187119.9482,450691.5932,대규모점포
